14,6	19,6	9,6	45,6	1,6	2,6	42,6	32,6	37,6	38,6	
10,6	12,6	4,6	33,6	11,6	0,6	45,6	1,6	42,6	37,6	
23,6	20,6	16,6	21,6	17,6	13,6	7,6	0,6	1,6	2,6	
21,6	17,6	13,6	7,6	11,6	0,6	1,6	2,6	37,6	38,6	
3,6	7,6	0,6	45,6	1,6	2,6	42,6	32,6	37,6	38,6	
18,6	1,6	2,6	42,6	32,6	37,6	38,6	-1,6	-1,6	-1,6	
8,6	22,6	15,6	46,6	25,6	35,6	28,6	11,6	45,6	42,6	
5,6	26,6	48,6	27,6	46,6	35,6	29,6	11,6	36,6	45,6	
46,6	35,6	28,6	41,6	44,6	11,6	36,6	45,6	42,6	32,6	
39,6	43,6	30,6	27,6	25,6	36,6	45,6	42,6	32,6	38,6	
